2289,73
2257,77
2299,78
2300,81
2284,81
2315,82
2299,85
2306,84
2315,85
2317,89
2309,88
2341,94
2347,94
2322,92
2350,97
2342,96
2366,101
2378,102
2353,101
2357,105
2394,106
2366,110
2380,109
2383,112
2377,112
2394,113
2396,117
2434,118
2416,122
2440,122
2405,120
2426,125
2421,129
2441,131
2441,130
2451,130
2462,134
2480,135
2470,139
2470,138
2457,138
2505,145
2475,142
2478,145
2479,145
2487,150
2508,150
2496,149
2507,154
2502,153
2521,158
2546,162
2561,159
2560,163
2524,162
2533,167
2536,166
2585,168
2593,172
2592,172
2566,174
2576,174
2600,176
2600,179
2614,180
2617,183
2612,182
2644,188
2647,188
2634,187
2616,190
2634,191
2658,197
2629,193
2650,195
2650,199
2671,199
2686,205
2648,202
2657,201
2674,206
2685,206
2696,211
2700,211
2717,212
2689,214
2704,215
2711,219
2717,219
2729,223
2735,223
2729,223
2744,227
2749,227
2755,232
2747,230
2745,229
2765,235
2780,236
2790,240
2788,239
2770,238
2764,241
2786,241
2829,250
2780,245
2795,246
2798,250
2806,250
2829,255
2847,256
2811,257
2851,260
2831,258
2845,263
2854,264
2848,266
2872,268
2852,266
2855,274
2852,269
2880,276
2879,274
2878,274
2893,278
2896,278
2918,284
2920,284
2909,282
2940,289
2898,285
2927,290
2937,291
2938,294
2925,293
2952,296
2958,299
2967,300
2952,302
2987,306
2954,300
2992,308
2965,305
2963,309
2984,310
3004,312
2999,315
2987,313
3004,319
3011,318
3025,320
3035,324
3004,320
3004,324
3022,325
3020,329
3026,329
3048,331
3069,337
3052,334
3058,338
3057,337
3069,338
3060,341
3069,341
3100,349
3089,350
3107,349
3084,349
3082,349
3108,357
3088,351
3102,353
3099,362
3135,363
3101,360
3115,360
3113,363
3162,368
3162,368
3162,374
3182,373
3147,373
3155,374
3179,375
3156,382
3154,376
3187,388
3165,384
3165,379
3188,386
3213,389
3234,395
3238,394
3225,393
3229,397
3209,394
3211,398
3243,401
3213,400
3223,401
3218,400
3248,407
3217,403
3225,409
3275,413
3239,408
3276,416
3300,418
3254,416
3260,416
3289,419
3307,425
3267,420
3311,428
3324,432
3333,431
3320,437
3324,431
3328,439
3351,437
3353,442
3303,434
3327,437
3325,441
3353,444
3311,443
3320,443
3340,445
3345,449
3362,451
3385,458
3350,451
3365,452
3400,461
3359,456
3362,460
3373,460
3402,465
3404,467
3413,468
3422,473
3397,469
3403,474
3410,474
3418,474
3427,479
3400,475
3454,485
3471,487
3430,482
3435,486
3414,482
3427,488
3462,491
3444,489
3475,496
3438,490
3492,502
3483,504
3506,503
3450,498
3504,505
3516,514
3474,504
3482,509
3477,509
3507,515
3511,517
3492,513
3533,522
3547,523
3538,522
3494,519
3505,520
3513,525
3554,529
3567,532
3537,531
3536,530
3562,538
3556,536
3547,533
3541,536
3545,537
3551,541
3588,546
3583,549
3568,546
3588,548
3577,550
3570,548
3626,560
3577,553
3607,558
3611,561
3571,554
3630,566
3616,564
3610,563
3621,568
3635,574
3640,573
3627,571
3598,568
3665,581
3608,570
3633,579
3623,576
3644,584
3667,586
3627,581
3637,584
3677,590
3637,587
3646,588
3653,594
3664,593
3665,593
3660,596
3684,599
3652,597
3700,606
3705,606
3665,602
3665,605
3716,610
3673,607
3686,606
3716,615
3743,620
3692,615
3742,623
3722,618
3699,618
3694,618
3700,621
3714,623
3716,623
3704,626
3764,634
3731,632
3728,632
3749,634
3779,642
3723,633
3740,640
3760,642
3784,646
3734,641
3796,651
3789,653
3741,646
3758,651
3776,654
3799,658
3784,659
3810,662
3771,658
3802,664
3809,665
3805,668
3819,675
3810,671
3806,670
3794,669
3842,680
3846,679
3791,675
3815,678
3835,684
3850,686
3869,689
3810,690
3828,686
3817,687
3826,689
3830,689
3822,691
3844,695
3839,697
3892,706
3887,705
3872,707
3827,698
3878,709
3906,715
3881,716
3885,714
3853,708
3882,717
3890,718
3843,716
3891,725
3868,717
3901,725
3859,722
3872,725
3889,726
3896,728
3896,730
3925,738
3926,739
3890,731
3890,732
3917,740
3926,743
3932,746
3937,747
3894,737
3889,741
3910,745
3890,745
